scn_custom_many_tight_pl10,constructive,constructive_7,20260508_145932,60.005,heuristic (4801 iterations),0.0,219.98,0,485.33,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 0.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_6,20260508_150032,60.003,heuristic (4694 iterations),0.0,223.58,0,518.117,"{""time_limit_s"": 60, ""alpha"": 0.6, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 0.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_4,20260508_150132,60.004,heuristic (3947 iterations),0.0,152.37,0,218.763,"{""time_limit_s"": 60, ""alpha"": 0.4, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 0.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_150232,60.029,lns (1075 iterations),0.0,134.735,0,174.988,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 0.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""mixed"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_151036,10.064,optimal,45.61,45.61,12,40.0,"{""min_separation"": 10.0, ""weight_makespan"": 1.0, ""weight_delay"": 0.0, ""weight_movements"": 0.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_151052,16.177,optimal,45.61,45.61,12,30.0,"{""min_separation"": 10.0, ""weight_makespan"": 1.0, ""weight_delay"": 0.0, ""weight_movements"": 0.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
scn_custom_many_tight_pl10,constructive,constructive_7,20260508_151152,60.034,heuristic (1365 iterations),55.61,55.61,18,47.03,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 1.0, ""weight_delay"": 0.0, ""weight_movements"": 0.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_6,20260508_151252,60.015,heuristic (1373 iterations),55.61,55.61,16,47.03,"{""time_limit_s"": 60, ""alpha"": 0.6, ""min_separation"": 10.0, ""weight_makespan"": 1.0, ""weight_delay"": 0.0, ""weight_movements"": 0.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_4,20260508_151353,60.036,heuristic (1271 iterations),55.61,55.61,16,47.03,"{""time_limit_s"": 60, ""alpha"": 0.4, ""min_separation"": 10.0, ""weight_makespan"": 1.0, ""weight_delay"": 0.0, ""weight_movements"": 0.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_151453,60.099,lns (973 iterations),55.61,55.61,16,47.03,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 1.0, ""weight_delay"": 0.0, ""weight_movements"": 0.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""mixed"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_154227,1.74,optimal,0.0,63.0,8,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_154239,11.302,optimal,0.0,71.0,10,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
scn_custom_many_tight_pl10,constructive,constructive_7,20260508_154339,60.012,heuristic (3036 iterations),0.0,62.59,10,0.0,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_6,20260508_154439,60.007,heuristic (2845 iterations),0.0,64.062,12,0.0,"{""time_limit_s"": 60, ""alpha"": 0.6, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_4,20260508_154539,60.003,heuristic (2549 iterations),0.0,59.65,14,0.0,"{""time_limit_s"": 60, ""alpha"": 0.4, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_154639,60.045,lns (980 iterations),0.0,58.67,8,0.0,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""mixed"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_154732,1.731,optimal,0.0,63.0,8,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 1.0, ""weight_movements"": 0.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
