==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 8306117
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
  heuristic: igvnd_wMK / igvnd_wDLY / igvnd_wMOV   (MILP rows from cache)
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
  scn_hub_tight_P5_R5_seed5          igvnd_wMK   heuristic_     3203.00      32.00       3.00     0         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wDLY  heuristic_      332.00      32.00       3.00     0         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wMOV  heuristic_       35.00      32.00       3.00     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMK   heuristic_     5635.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wDLY  heuristic_     8605.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMOV  heuristic_      141.00      55.50      85.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMK   heuristic_     5569.00      55.50      15.00     4         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wDLY  heuristic_       61.50      59.50       0.00     2         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMOV  heuristic_       63.50      62.50       1.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMK   heuristic_    12310.50     119.50     352.50     8         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wDLY  heuristic_    30134.50     124.50     300.00    10         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMOV  heuristic_      435.00     130.50     304.50     0         -      60.3
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMK   heuristic_    23704.50     219.50    1754.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wDLY  heuristic_   139772.50     222.50    1395.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMOV  heuristic_     1658.00     233.50    1424.50     0         -      60.3
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMK   heuristic_     5613.00      55.50      59.00     4         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wDLY  heuristic_     4564.50      60.50      45.00     4         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMOV  heuristic_      109.00      60.50      48.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMK   heuristic_    12405.50     118.50     547.50     8         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wDLY  heuristic_    47685.50     125.50     475.50    10         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMOV  heuristic_      632.50     125.50     507.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMK   heuristic_    23744.00     218.50    1894.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed5   igvnd_wDLY  heuristic_   175468.50     218.50    1752.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMOV  heuristic_     2012.00     229.50    1782.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMK   heuristic_     5651.00      55.50      97.00     4         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wDLY  heuristic_     8964.50      60.50      89.00     4         -      60.1
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMOV  heuristic_      153.00      60.50      92.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed5    igvnd_wMK   heuristic_    12837.50     121.50     667.50    20         -      60.0
  scn_two_rows_tight_P5_R20_seed5    igvnd_wDLY  heuristic_    60393.50     125.50     602.50    18         -      60.0
  scn_two_rows_tight_P5_R20_seed5    igvnd_wMOV  heuristic_      771.00     132.50     638.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed5    igvnd_wMK   heuristic_    23781.50     217.50    2031.50     0         -      60.3
  scn_two_rows_tight_P5_R30_seed5    igvnd_wDLY  heuristic_   204236.50     236.50    2040.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed5    igvnd_wMOV  heuristic_     2274.50     228.50    2046.00     0         -      60.1
  scn_two_rows_tight_P5_R5_seed5     igvnd_wMK   heuristic_     3202.00      32.00       0.00     2         -      60.0
  scn_two_rows_tight_P5_R5_seed5     igvnd_wDLY  heuristic_       34.00      32.00       0.00     2         -      60.0
  scn_two_rows_tight_P5_R5_seed5     igvnd_wMOV  heuristic_       34.00      32.00       2.00     0         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wMK   heuristic_     6751.50      67.00      33.50    18         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wDLY  heuristic_     1080.50      68.50      10.00    12         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wMOV  heuristic_      153.00      78.00      75.00     0         -      60.0
  scn_chain_loose_P5_R20_seed6       igvnd_wMK   heuristic_    13742.50     132.00     508.50    34         -      60.0
  scn_chain_loose_P5_R20_seed6       igvnd_wDLY  heuristic_    41636.00     142.00     414.50    44         -      60.0
  scn_chain_loose_P5_R20_seed6       igvnd_wMOV  heuristic_      709.00     144.00     565.00     0         -      60.0
  scn_chain_loose_P5_R30_seed6       igvnd_wMK   heuristic_    26591.50     246.00    1911.50    80         -      60.2
  scn_chain_loose_P5_R30_seed6       igvnd_wDLY  heuristic_   169515.00     243.00    1692.00    72         -      60.2
  scn_chain_loose_P5_R30_seed6       igvnd_wMOV  heuristic_     2376.00     254.00    2122.00     0         -      60.1
  scn_chain_loose_P5_R5_seed6        igvnd_wMK   heuristic_     3902.00      39.00       0.00     2         -      60.0
  scn_chain_loose_P5_R5_seed6        igvnd_wDLY  heuristic_       41.00      39.00       0.00     2         -      60.0
  scn_chain_loose_P5_R5_seed6        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wMK   heuristic_     6738.50      66.50      70.50    18         -      60.1
  scn_chain_medium_P5_R10_seed6      igvnd_wDLY  heuristic_     7134.50      66.50      70.50    18         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wMOV  heuristic_      214.00      78.00     136.00     0         -      60.0
  scn_chain_medium_P5_R20_seed6      igvnd_wMK   heuristic_    14284.50     135.50     692.50    42         -      60.0
  scn_chain_medium_P5_R20_seed6      igvnd_wDLY  heuristic_    56934.50     136.50     567.50    48         -      60.0
  scn_chain_medium_P5_R20_seed6      igvnd_wMOV  heuristic_      896.00     144.00     752.00     0         -      60.0
  scn_chain_medium_P5_R30_seed6      igvnd_wMK   heuristic_    26718.00     244.50    2188.00    80         -      60.1
  scn_chain_medium_P5_R30_seed6      igvnd_wDLY  heuristic_   206360.50     248.50    2060.50    62         -      60.1
  scn_chain_medium_P5_R30_seed6      igvnd_wMOV  heuristic_     2755.00     254.00    2501.00     0         -      60.1
  scn_chain_medium_P5_R5_seed6       igvnd_wMK   heuristic_     3902.00      39.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed6       igvnd_wDLY  heuristic_       41.00      39.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed6       igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wMK   heuristic_     6789.00      66.50     121.00    18         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wDLY  heuristic_    12282.00      70.00     122.00    12         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wMOV  heuristic_      282.00      78.00     204.00     0         -      60.0
  scn_chain_tight_P5_R20_seed6       igvnd_wMK   heuristic_    14160.00     133.00     806.00    54         -      60.0
  scn_chain_tight_P5_R20_seed6       igvnd_wDLY  heuristic_    76488.00     140.00     763.00    48         -      60.1
  scn_chain_tight_P5_R20_seed6       igvnd_wMOV  heuristic_     1033.00     144.00     889.00     0         -      60.0
  scn_chain_tight_P5_R30_seed6       igvnd_wMK   heuristic_    27243.50     244.50    2727.50    66         -      60.5
  scn_chain_tight_P5_R30_seed6       igvnd_wDLY  heuristic_   251473.50     253.50    2511.50    70         -      60.1
  scn_chain_tight_P5_R30_seed6       igvnd_wMOV  heuristic_     3022.00     254.00    2768.00     0         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wMK   heuristic_     3910.00      39.00       8.00     2         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wDLY  heuristic_       43.00      41.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wMOV  heuristic_       47.00      39.00       8.00     0         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wMK   heuristic_     6803.00      67.50      35.00    18         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wDLY  heuristic_      881.50      73.50       8.00     8         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wMOV  heuristic_      101.00      70.00      31.00     0         -      60.0
  scn_hub_loose_P5_R20_seed6         igvnd_wMK   heuristic_    12827.50     124.50     377.50     0         -      60.2
  scn_hub_loose_P5_R20_seed6         igvnd_wDLY  heuristic_    36624.50     124.50     365.00     0         -      60.1
  scn_hub_loose_P5_R20_seed6         igvnd_wMOV  heuristic_      515.00     147.00     368.00     0         -      60.3
  scn_hub_loose_P5_R30_seed6         igvnd_wMK   heuristic_    24054.00     222.50    1804.00     0         -      60.1
  scn_hub_loose_P5_R30_seed6         igvnd_wDLY  heuristic_   163578.00     256.00    1632.50    72         -      60.1
  scn_hub_loose_P5_R30_seed6         igvnd_wMOV  heuristic_     2072.50     259.50    1813.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wMK   heuristic_     6769.50      66.50     103.50    16         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wDLY  heuristic_     7078.00      70.00      70.00     8         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wMOV  heuristic_      164.00      70.00      94.00     0         -      60.0
  scn_hub_medium_P5_R20_seed6        igvnd_wMK   heuristic_    13123.50     125.50     571.50     2         -      60.1
  scn_hub_medium_P5_R20_seed6        igvnd_wDLY  heuristic_    53723.50     123.50     536.00     0         -      60.1
  scn_hub_medium_P5_R20_seed6        igvnd_wMOV  heuristic_      707.00     148.00     559.00     0         -      60.1
  scn_hub_medium_P5_R30_seed6        igvnd_wMK   heuristic_    25042.50     228.50    2190.50     2         -      60.2
  scn_hub_medium_P5_R30_seed6        igvnd_wDLY  heuristic_   195813.00     253.00    1955.00    60         -      60.1
  scn_hub_medium_P5_R30_seed6        igvnd_wMOV  heuristic_     2357.50     233.00    2124.50     0         -      60.1
  scn_hub_medium_P5_R5_seed6         igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed6         igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed6         igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wMK   heuristic_     7074.50      69.50     116.50     8         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wDLY  heuristic_    11678.00      70.00     116.00     8         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wMOV  heuristic_      214.00      70.00     144.00     0         -      60.0
  scn_hub_tight_P5_R20_seed6         igvnd_wMK   heuristic_    13020.00     123.50     670.00     0         -      60.0
  scn_hub_tight_P5_R20_seed6         igvnd_wDLY  heuristic_    65042.50     148.50     648.50    44         -      60.0
  scn_hub_tight_P5_R20_seed6         igvnd_wMOV  heuristic_      797.50     126.50     671.00     0         -      60.0
  scn_hub_tight_P5_R30_seed6         igvnd_wMK   heuristic_    24649.50     223.50    2299.50     0         -      60.1
  scn_hub_tight_P5_R30_seed6         igvnd_wDLY  heuristic_   221472.50     222.50    2212.50     0         -      60.1
  scn_hub_tight_P5_R30_seed6         igvnd_wMOV  heuristic_     2545.00     225.50    2319.50     0         -      60.2
  scn_hub_tight_P5_R5_seed6          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed6          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed6          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wMK   heuristic_     6553.50      64.50     103.50     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wDLY  heuristic_    10414.50      64.50     103.50     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wMOV  heuristic_      168.00      64.50     103.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wMK   heuristic_     6454.50      64.50       4.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wDLY  heuristic_      117.50      67.50       0.50     0         -      60.1
  scn_two_rows_loose_P5_R10_seed6    igvnd_wMOV  heuristic_       68.00      67.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed6    igvnd_wMK   heuristic_    12477.50     121.50     319.50     8         -      60.1
  scn_two_rows_loose_P5_R20_seed6    igvnd_wDLY  heuristic_    31337.50     125.50     312.00    12         -      60.0
  scn_two_rows_loose_P5_R20_seed6    igvnd_wMOV  heuristic_      436.00     122.50     313.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed6    igvnd_wMK   heuristic_    24244.00     224.50    1752.00    42         -      60.1
  scn_two_rows_loose_P5_R30_seed6    igvnd_wDLY  heuristic_   148326.50     226.50    1481.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed6    igvnd_wMOV  heuristic_     1727.50     228.50    1499.00     0         -      60.2
  scn_two_rows_loose_P5_R5_seed6     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed6     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed6     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wMK   heuristic_     6515.50      64.50      65.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wDLY  heuristic_     6268.50      64.50      62.00     4         -      60.1
  scn_two_rows_medium_P5_R10_seed6   igvnd_wMOV  heuristic_      129.00      65.50      63.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wMK   heuristic_    12542.00     120.50     468.00    24         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wDLY  heuristic_    48858.50     134.50     487.00    24         -      60.1
  scn_two_rows_medium_P5_R20_seed6   igvnd_wMOV  heuristic_      621.50     123.50     498.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed6   igvnd_wMK   heuristic_    24308.00     223.50    1932.00    26         -      60.1
  scn_two_rows_medium_P5_R30_seed6   igvnd_wDLY  heuristic_   186179.00     229.00    1859.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed6   igvnd_wMOV  heuristic_     2085.50     229.50    1856.00     0         -      60.1
  scn_two_rows_medium_P5_R5_seed6    igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed6    igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed6    igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wMK   heuristic_     6561.50      64.50     111.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wDLY  heuristic_    11015.50      65.50     109.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wMOV  heuristic_      175.00      65.50     109.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wMK   heuristic_    12672.00     120.50     614.00     8         -      60.2
  scn_two_rows_tight_P5_R20_seed6    igvnd_wDLY  heuristic_    61855.50     135.50     617.00    20         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wMOV  heuristic_      755.50     125.50     630.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed6    igvnd_wMK   heuristic_    24307.50     221.50    2157.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed6    igvnd_wDLY  heuristic_   216933.50     233.50    2167.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed6    igvnd_wMOV  heuristic_     2394.00     229.50    2164.50     0         -      60.3
  scn_two_rows_tight_P5_R5_seed6     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wMK   heuristic_     6598.50      65.50      32.50    16         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wDLY  heuristic_       81.50      71.50       0.00    10         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wMOV  heuristic_       90.00      76.00      14.00     0         -      60.0
  scn_chain_loose_P5_R20_seed7       igvnd_wMK   heuristic_    13617.00     131.50     429.00    38         -      60.0
  scn_chain_loose_P5_R20_seed7       igvnd_wDLY  heuristic_    41770.50     136.50     416.00    34         -      60.0
  scn_chain_loose_P5_R20_seed7       igvnd_wMOV  heuristic_      764.00     156.00     608.00     0         -      60.1
  scn_chain_loose_P5_R30_seed7       igvnd_wMK   heuristic_    25210.00     234.50    1700.00    60         -      60.1
  scn_chain_loose_P5_R30_seed7       igvnd_wDLY  heuristic_   176175.50     255.50    1758.50    70         -      60.1
  scn_chain_loose_P5_R30_seed7       igvnd_wMOV  heuristic_     2578.00     265.00    2313.00     0         -      60.2
  scn_chain_loose_P5_R5_seed7        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed7        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed7        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wMK   heuristic_     6647.00      65.50      81.00    16         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wDLY  heuristic_     5231.50      67.50      51.50    14         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wMOV  heuristic_      165.00      76.00      89.00     0         -      60.0
  scn_chain_medium_P5_R20_seed7      igvnd_wMK   heuristic_    13798.00     130.00     754.00    44         -      60.1
  scn_chain_medium_P5_R20_seed7      igvnd_wDLY  heuristic_    59234.50     138.50     590.50    46         -      60.0
  scn_chain_medium_P5_R20_seed7      igvnd_wMOV  heuristic_      959.00     155.50     803.50     0         -      60.1
  scn_chain_medium_P5_R30_seed7      igvnd_wMK   heuristic_    25780.00     235.50    2154.00    76         -      60.2
  scn_chain_medium_P5_R30_seed7      igvnd_wDLY  heuristic_   212119.00     313.00    2117.50    56         -      60.1
  scn_chain_medium_P5_R30_seed7      igvnd_wMOV  heuristic_     2952.00     265.00    2687.00     0         -      60.1
  scn_chain_medium_P5_R5_seed7       igvnd_wMK   heuristic_     3902.00      39.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed7       igvnd_wDLY  heuristic_       41.00      39.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed7       igvnd_wMOV  heuristic_       41.00      39.00       2.00     0         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wMK   heuristic_     6783.50      66.50     119.50    14         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wDLY  heuristic_    10584.00      70.00     105.00    14         -      60.1
  scn_chain_tight_P5_R10_seed7       igvnd_wMOV  heuristic_      228.00      76.00     152.00     0         -      60.1
  scn_chain_tight_P5_R20_seed7       igvnd_wMK   heuristic_    13812.00     130.00     776.00    36         -      60.0
  scn_chain_tight_P5_R20_seed7       igvnd_wDLY  heuristic_    76230.50     144.50     760.50    36         -      60.1
  scn_chain_tight_P5_R20_seed7       igvnd_wMOV  heuristic_     1090.00     155.50     934.50     0         -      60.1
  scn_chain_tight_P5_R30_seed7       igvnd_wMK   heuristic_    27121.00     241.50    2903.00    68         -      60.1
  scn_chain_tight_P5_R30_seed7       igvnd_wDLY  heuristic_   230912.00     246.00    2306.00    66         -      60.1
  scn_chain_tight_P5_R30_seed7       igvnd_wMOV  heuristic_     3202.00     265.00    2937.00     0         -      60.1
  scn_chain_tight_P5_R5_seed7        igvnd_wMK   heuristic_     3908.00      39.00       6.00     2         -      60.0
  scn_chain_tight_P5_R5_seed7        igvnd_wDLY  heuristic_      247.00      43.00       2.00     4         -      60.0
  scn_chain_tight_P5_R5_seed7        igvnd_wMOV  heuristic_       53.00      39.00      14.00     0         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wMK   heuristic_     6679.50      66.50      23.50     6         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wDLY  heuristic_       67.50      67.50       0.00     0         -      60.1
  scn_hub_loose_P5_R10_seed7         igvnd_wMOV  heuristic_       67.50      67.50       0.00     0         -      60.0
  scn_hub_loose_P5_R20_seed7         igvnd_wMK   heuristic_    13143.00     126.50     465.00    28         -      60.1
  scn_hub_loose_P5_R20_seed7         igvnd_wDLY  heuristic_    33424.50     124.50     333.00     0         -      60.1
  scn_hub_loose_P5_R20_seed7         igvnd_wMOV  heuristic_      455.00     124.50     330.50     0         -      60.1
  scn_hub_loose_P5_R30_seed7         igvnd_wMK   heuristic_    25984.50     241.50    1834.50     0         -      60.2
  scn_hub_loose_P5_R30_seed7         igvnd_wDLY  heuristic_   147955.00     243.00    1476.50    62         -      60.1
  scn_hub_loose_P5_R30_seed7         igvnd_wMOV  heuristic_     1919.00     259.00    1660.00     0         -      60.1
  scn_hub_loose_P5_R5_seed7          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed7          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed7          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wMK   heuristic_     6729.00      66.50      73.00     6         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wDLY  heuristic_     4567.50      67.50      45.00     0         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wMOV  heuristic_      112.50      67.50      45.00     0         -      60.0
  scn_hub_medium_P5_R20_seed7        igvnd_wMK   heuristic_    13385.50     126.50     711.50    24         -      60.1
  scn_hub_medium_P5_R20_seed7        igvnd_wDLY  heuristic_    52623.50     123.50     525.00     0         -      60.0
  scn_hub_medium_P5_R20_seed7        igvnd_wMOV  heuristic_      652.50     124.50     528.00     0         -      60.1
  scn_hub_medium_P5_R30_seed7        igvnd_wMK   heuristic_    25182.00     232.00    1922.00    60         -      60.2
  scn_hub_medium_P5_R30_seed7        igvnd_wDLY  heuristic_   190556.00     256.00    1903.00     0         -      60.4
  scn_hub_medium_P5_R30_seed7        igvnd_wMOV  heuristic_     2227.50     262.00    1965.50     0         -      60.1
  scn_hub_medium_P5_R5_seed7         igvnd_wMK   heuristic_     3905.50      39.00       5.50     0         -      60.0
  scn_hub_medium_P5_R5_seed7         igvnd_wDLY  heuristic_      101.50      51.50       0.50     0         -      60.0
  scn_hub_medium_P5_R5_seed7         igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wMK   heuristic_     6773.00      66.50     117.00     6         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wDLY  heuristic_     9567.50      67.50      95.00     0         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wMOV  heuristic_      162.50      67.50      95.00     0         -      60.0
  scn_hub_tight_P5_R20_seed7         igvnd_wMK   heuristic_    13246.00     125.50     696.00     0         -      60.2
  scn_hub_tight_P5_R20_seed7         igvnd_wDLY  heuristic_    65723.50     123.50     656.00     0         -      60.1
  scn_hub_tight_P5_R20_seed7         igvnd_wMOV  heuristic_      782.50     123.50     659.00     0         -      60.1
  scn_hub_tight_P5_R30_seed7         igvnd_wMK   heuristic_    24869.00     226.50    2219.00     0         -      60.6
  scn_hub_tight_P5_R30_seed7         igvnd_wDLY  heuristic_   216092.00     236.00    2158.00    56         -      60.1
  scn_hub_tight_P5_R30_seed7         igvnd_wMOV  heuristic_     2490.50     250.50    2240.00     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wMK   heuristic_     3910.50      39.00      10.50     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wDLY  heuristic_     1089.00      39.00      10.50     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wMOV  heuristic_       44.00      39.00       5.00     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wMK   heuristic_     6157.50      60.50     107.50     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wDLY  heuristic_     8612.50      62.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wMOV  heuristic_      148.00      62.50      85.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wMK   heuristic_     6250.00      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wDLY  heuristic_       62.50      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wMOV  heuristic_       62.50      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed7    igvnd_wMK   heuristic_    12472.50     120.50     402.50    20         -      60.0
  scn_two_rows_loose_P5_R20_seed7    igvnd_wDLY  heuristic_    32333.50     125.50     322.00     8         -      60.0
  scn_two_rows_loose_P5_R20_seed7    igvnd_wMOV  heuristic_      453.00     126.50     326.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed7    igvnd_wMK   heuristic_    23429.50     218.50    1579.50     0         -      60.3
  scn_two_rows_loose_P5_R30_seed7    igvnd_wDLY  heuristic_   132323.50     223.50    1321.00     0         -      60.1
